131	Which is right?	{{c1::I hear you have a new job. How is it going?}}	I hear you have a new job. How is it going? / I hear you have a new job. How does it go?			
132	Which is right?	{{c1::Lisa is never late. She always starts work on time.}}	Lisa is never late. She's always starting work on time. / Lisa is never late. She always starts work on time.			
133	Which is right?	Hurry up! Everybody {{c1::is waiting}} for you.	wait / is waiting / waiting / waits			
134	Which is right?	Julia is good at languages. {{c1::She speaks}} four languages very well.	She speak / She's speaking / She speaks / She speaking			
135	Which is right?	My English {{c1::is getting}} better. I'm pleased with my progress.	get / gets / getting / is getting			
136	Which is right?	A: What {{c1::does your father do}}?<br />B: He's an architect.	does your father / does your father do / your father do / is doing your father			
137	Which is right?	Can we stop walking soon, please? {{c1::I'm starting}} to feel tired.	I'm starting / I start / I starting / I'm start			
138	Which is right?	I've never heard this word before. How {{c1::do you pronounce}} it?	do you pronounce / you pronounce / are you pronounce / does pronounce			
139	Which is right?	A: Can you drive?<br />B: {{c1::I'm learning}}. My driving test is next month.	I learn / I am learn / I learning / I'm learning			
140	Which is right?	It took me an hour to get to work this morning. It {{c1::doesn't usually take}} so long.	don't usually take / isn't usually taking / doesn't usually take / usually takes			
141	Which is right?	A: {{c1::Are you listening}} to the radio?<br />B: No, you can turn it off.	Do you listening / Are you listening / Do you listen / Are you listen			
142	Which is right?	A: {{c1::Do you listen}} to the radio every day?<br />B: No, just occasionally.	Do you listening / Are you listening / Do you listen / Are you listen			
143	Which is right?	I'm not very active. {{c1::I don't do}} any sports.	I do / I don't / I doesn't / I don't do			
144	Which is right?	Why are all these people here? {{c1::What's happening}}?	What happens / What's happen / What's happening / What happening			
161	Which is right?	{{c1::Don't put the dictionary away. I need it.}}	Don't put the dictionary away. I need it. / Don't put the dictionary away. I'm needing it.			
162	Which is right?	{{c1::Don't put the dictionary away. I'm using it.}}	Don't put the dictionary away. I use it. / Don't put the dictionary away. I'm using it.			
163	Which is right?	{{c1::Who is that man? Do you recognise him?}}	Who is that man? Do you recognise him? / Who is that man? Are you recognising him?			
164	Which is right?	{{c1::Who is that man? Why is he looking at us?}}	Who is that man? Why does he look at us? / Who is that man? Why is he looking at us?			
165	Which is right?	{{c1::Alan says he's 80 years old, but nobody believes him.}}	Alan says he's 80 years old, but nobody believes him. / Alan says he's 80 years old, but nobody is believing him.			
166	Which is right?	{{c1::What's that noise? What's happening?}}	What's that noise? What happens? / What's that noise? What's happening?			
167	Which is right?	{{c1::She told me her name, but I don't remember it now.}}	She told me her name, but I don't remember it now. / She told me her name, but I'm not remembering it now.			
168	Which is right?	{{c1::Are you looking forward to your holiday next week?}}	Do you look forward to your holiday next week? / Are you looking forward to your holiday next week?			
169	Which is right?	{{c1::Gary wasn't well earlier, but he seems OK now.}}	Gary wasn't well earlier, but he seems OK now. / Gary wasn't well earlier, but he's seeming OK now.			
170	Which is right?	{{c1::Air consists mainly of nitrogen and oxygen.}}	Air consists mainly of nitrogen and oxygen. / Air is consisting mainly of nitrogen and oxygen.			
171	Which is right?	{{c1::You're very quiet. What are you thinking about?}}	You're very quiet. What do you think about? / You're very quiet. What are you thinking about?			
172	Which is right?	{{c1::I can't make up my mind. What do you think I should do?}}	I can't make up my mind. What do you think I should do? / I can't make up my mind. What are you thinking I should do?			
173	Which is right?	{{c1::I'm not sure what she does. I think she works in a shop.}}	I'm not sure what she does. I think she works in a shop. / I'm not sure what she does. I'm thinking she works in a shop.			
174	Which is right?	{{c1::We're thinking of going to Norway for our holiday this year.}}	We think of going to Norway for our holiday this year. / We're thinking of going to Norway for our holiday this year.			
175	Which is right?	{{c1::A: Is it going to rain? B: I don't think so.}}	A: Is it going to rain? B: I don't think so. / A: Is it going to rain? B: I'm not thinking so.			
176	Which is right?	{{c1::I'm thinking of selling my car. Would you be interested in buying it?}}	I think of selling my car. Would you be interested in buying it? / I'm thinking of selling my car. Would you be interested in buying it?			
177	Which is right?	{{c1::I think you should sell your car. You don't use it much.}}	I think you should sell your car. You don't use it much. / I'm thinking you should sell your car. You don't use it much.			
274	Which is right?	'How did you learn to drive?' {{c1::'My father taught me.'}}	'My father teach me.' / 'My father teached me.' / 'My father taught me.'			
275	Which is right?	'How did you hurt your arm?' {{c1::'I fell down some steps.'}}	'I fell down some steps.' / 'I falled down some steps.' / 'I felt down some steps.'			
276	Which is right?	'I went shopping this morning.' {{c1::'What did you buy?'}}	'What bought you?' / 'What did you buy?' / 'What did you bought?'			
277	Which is right?	'Who broke the window?' {{c1::'It wasn't me. I didn't do it.'}}	'It wasn't me. I didn't it.' / 'It wasn't me. I did it not.' / 'It wasn't me. I didn't do it.'			
278	Which is right?	'We're just back from holiday.' {{c1::'Are you? Did you have a nice time?'}}	'Are you? Did you have a nice time?' / 'Are you? Did you had a nice time?' / 'Are you? Had you a nice time?'			
279	Which is right?	'There was an accident just outside my house.' {{c1::'Was there? How did it happen?'}}	'Was there? How it happened?' / 'Was there? How happened it?' / 'Was there? How did it happen?'			
280	Which is right?	'Is Jack still looking for another job?' {{c1::'No, he decided to stay where he is.'}}	'No, he decide to stay where he is.' / 'No, he decided to stay where he is.' / 'No, he decides to stay where he is.'			
281	Which is right?	'Why wasn't Sarah at the party?' {{c1::'She didn't want to come.'}}	'She doesn't want to come.' / 'She wanted not to come.' / 'She didn't want to come.'			
282	Which is right?	'They went from Paris to Berlin.' {{c1::'How did they travel? By train?'}}	'How did they travel? By train?' / 'How they travelled? By train?' / 'How travelled they? By train?'			
283	Which is right?	'How was your trip? Was everything OK?' {{c1::'Fine. We didn't have any problems.'}}	'Fine. We had not any problems.' / 'Fine. We haven't got any problems.' / 'Fine. We didn't have any problems.'			
326	Which is right?	Jenny {{c1::was waiting}} for me when I {{c1::arrived}}.	waited / was waiting / arrived / was arriving			
327	Which is right?	Sam {{c1::took}} a picture of me while I {{c1::wasn't looking}}.	took / was taking / didn't look / wasn't looking			
328	Which is right?	A: What {{c1::were you doing}} at this time yesterday?<br />B: I was at home. I {{c1::was watching}} a film.	did you do / were you doing / watched / was watching			
329	Which is right?	A: {{c1::Did you go}} out last night?<br />B: No, I {{c1::stayed}} at home.	Did you go / Were you going / stayed / was staying			
330	Which is right?	When I was young, I {{c1::wanted}} to be a pilot. Later I {{c1::changed}} my mind.	wanted / was wanting / changed / was changing			
331	Which is right?	I haven't seen Alan for ages. When I {{c1::last saw}} him, he {{c1::was trying}} to find a job.	last saw / was last seeing / tried / was trying			
332	Which is right?	How fast {{c1::were you driving}} when the accident {{c1::happened}}?	did you drive / were you driving / happened / was happening			
333	Which is right?	We were in a difficult position. We {{c1::didn't know}} what to do, so we {{c1::did}} nothing.	didn't know / weren't knowing / did / were doing			
334	Which is right?	Last night I {{c1::dropped}} a plate when I {{c1::was doing}} the washing-up. Fortunately it {{c1::didn't break}}.	dropped / was dropping / did / was doing / didn't break / wasn't breaking			
335	Which is right?	I {{c1::was walking}} along the street when suddenly I {{c1::heard}} something behind me. Somebody {{c1::was following}} me. I was scared and I {{c1::started}} to run.	walked / was walking / heard / was hearing / followed / was following / started / was starting			
465	Which is right?	Maria {{c1::has been travelling}} in South America for the last three months.	is travelling / has been travelling			
466	Which is right?	Hi Tom. {{c1::I've been looking for you}}. I need to ask you something.	I'm looking for you / I've been looking for you			
467	Which is right?	Why {{c1::are you looking}} at me like that? Stop it!	are you looking / have you been looking			
468	Which is right?	Rachel is a teacher. {{c1::She's been teaching}} for ten years.	She's teaching / She's been teaching			
469	Which is right?	{{c1::I've been thinking}} about what you said, and I've decided to take your advice.	I'm thinking / I've been thinking			
470	Which is right?	A: Is Paul on holiday this week?<br />B: No, {{c1::he's working}}.	he's working / he's been working			
471	Which is right?	Sarah is very tired. {{c1::She's been working}} very hard recently.	She's working / She's been working			
472	Which is right?	It's dangerous to use your phone when {{c1::you're driving}}.	you're driving / you've been driving			
473	Which is right?	How long {{c1::have you been learning}} English?	are you learning / have you been learning			
480	Which is right?	Look! Somebody {{c1::has broken}} that window.	has broken / has been breaking			
481	Which is right?	You look tired. {{c1::Have you been working}} hard?	Have you worked / Have you been working			
482	Which is right?	A: Have you been busy?<br />B: No, {{c1::I've been watching}} TV.	I've watched / I've been watching			
483	Which is right?	Where's Lisa? Where {{c1::has she gone}}?	has she gone / has she been going			
484	Which is right?	It's not raining any more. {{c1::It's stopped}}.	It's stopped / It's been stopping			
485	Which is right?	Is something wrong? {{c1::Have you been crying}}?	Have you cried / Have you been crying			
486	Which is right?	{{c1::I've lost}} my keys. I don't know where I put them.	I've lost / I've been losing			
487	Which is right?	The children are tired. {{c1::They've been playing}} in the garden.	They've played / They've been playing			
488	Which is right?	{{c1::I've been reading}} the book you lent me. I've nearly finished it.	I've read / I've been reading			
489	Which is right?	{{c1::I've read}} the book you lent me, so you can have it back now.	I've read / I've been reading			
494	Which is right?	You have a friend who is learning Arabic. You ask: {{c1::How long have you been learning Arabic?}}	How long are you learning Arabic? / How long have you been learning Arabic? / How long have you learnt Arabic?			
495	Which is right?	You have just arrived to meet your friend. She is waiting for you. You ask: {{c1::Have you been waiting long?}}	Have you waited long? / Are you waiting long? / Have you been waiting long?			
496	Which is right?	You see somebody fishing by the river. You ask: {{c1::Have you caught anything?}}	Do you catch anything? / Have you been catching anything? / Have you caught anything?			
497	Which is right?	Some friends of yours are having a party next week. You ask: {{c1::How many people have you invited?}}	How many people have you invited? / How many people have you been inviting? / How many people do you invite?			
498	Which is right?	A friend of yours is a teacher. You ask: {{c1::How long have you been teaching?}}	How long are you a teacher? / How long have you been teaching? / How long are you teaching?			
499	Which is right?	You meet somebody who is a writer. You ask: {{c1::How many books have you written?}}	How many books have you written? / How many books do you write? / How many books have you been writing?			
500	Which is right?	A friend of yours is saving money to travel. You ask: {{c1::How long have you been saving?}}	How long are you saving? / How long have you been saving? / How long have you saved?			
509	Which is right?	Rachel {{c1::is}} a police officer. She likes her job.	is / has been			
510	Which is right?	{{c1::She's been}} a police officer for five years.	She's / She's been			
511	Which is right?	My brother {{c1::has been}} on holiday since Friday.	is / has been			
512	Which is right?	{{c1::I've been}} here since Monday.	I'm / I've been			
513	Which is right?	A lot of people {{c1::are}} unemployed right now. They can't find jobs.	are / have been			
514	Which is right?	How long {{c1::have you been}} unemployed?	are you / have you been			
515	Which is right?	The weather {{c1::has been}} bad since I arrived here.	is / has been			
516	Which is right?	Ann {{c1::is}} at work. She'll be there until 5 o'clock.	is / has been			
517	Which is right?	Ben is a friend of mine. {{c1::I've known him for years.}}	I know him for years. / I've known him for years.			
518	Which is right?	Sarah and Adam are married. {{c1::They've been married since July.}}	They're married since July. / They've been married since July.			
519	Which is right?	You'll need an umbrella when you go out. {{c1::It's raining.}}	It's raining. / It's been raining.			
520	Which is right?	The weather is awful. {{c1::It's been raining all day.}}	It's raining all day. / It's been raining all day.			
521	Which is right?	I like your motorbike. {{c1::How long have you had it?}}	How long do you have it? / How long have you had it?			
522	Which is right?	Lisa is in Germany. {{c1::She's there on a business trip.}}	She's there on a business trip. / She's been there on a business trip.			
523	Which is right?	Kate is in Australia. {{c1::She's been there since June.}}	She's there since June. / She's been there since June.			
524	Which is right?	Robert has lived here a long time. {{c1::He knows the city well.}}	He knows the city well. / He's known the city well.			
525	Which is right?	I'm sorry I'm late. {{c1::Have you been waiting long?}}	Are you waiting long? / Have you been waiting long?			
526	Which is right?	We've moved. {{c1::We're living in New Street now.}}	We're living in New Street now. / We've been living in New Street now.			
527	Which is right?	I bought this hat a long time ago. {{c1::I've had it for ages.}}	I have it for ages. / I've had it for ages.			
541	Which is right?	A: Do you still play tennis?<br />B: No, {{c1::I haven't played}} tennis for years.	I don't play / I haven't played			
542	Which is right?	A: Do you still play football?<br />B: No, {{c1::I don't play}} football any more.	I don't play / I haven't played			
543	Which is right?	A: Are you waiting for the bus?<br />B: Yes, {{c1::I've been waiting}} about 20 minutes.	I'm waiting / I've been waiting			
544	Which is right?	A: Do you watch TV a lot?<br />B: No, {{c1::I haven't watched}} TV for ages.	I don't watch / I haven't watched			
545	Which is right?	A: Is Joe watching TV?<br />B: Yes, {{c1::he's been watching}} TV all evening.	he's watching / he's been watching			
546	Which is right?	A: Is the company doing well?<br />B: No, {{c1::it hasn't made}} a profit for a long time.	it doesn't make / it hasn't made			
547	Which is right?	A: Are you feeling OK?<br />B: No, {{c1::I've been feeling}} ill all day.	I feel / I've been feeling			
548	Which is right?	A: Do you like living by the sea?<br />B: Yes, {{c1::I've always lived}} by the sea.	I've always lived / I've always been living			
585	Which is right?	Mark isn't well. He started feeling unwell on Sunday.<br /><br />He's been unwell {{c1::since Sunday}}.	since Sunday / for Sunday / on Sunday			
586	Which is right?	My neighbours, Bob and Sue, went on holiday two weeks ago.<br /><br />Bob and Sue have been on holiday {{c1::for two weeks}}.	for two weeks / two weeks ago / since two weeks			
587	Which is right?	You have a headache. It started when you woke up.<br /><br />{{c1::I've had}} a headache since I woke up.	I have / I had / I've had			
588	Which is right?	Sue is in a meeting at work. It's been going on since 9 o'clock.<br /><br />The meeting {{c1::started}} at 9 o'clock.	had started / has started / started			
589	Which is right?	You're working in a hotel. You started three weeks ago.<br /><br />{{c1::I've been working}} in a hotel for three weeks.	I work / I'm working / I've been working			
590	Which is right?	Sarah is married. She's been married a year.<br /><br />She got married {{c1::a year ago}}.	a year ago / since a year / for a year			
591	Which is right?	Simon is a friend of yours. You first met years ago.<br /><br />Simon and I {{c1::have known}} each other for years.	know / have known / knew			
592	Which is right?	Kate is learning Japanese. She's been doing this since September.<br /><br />She started learning Japanese {{c1::in September}}.	from September / in September / since September			
625	Which is right?	Who {{c1::invented}} paper?	invented / has invented			
626	Which is right?	My English {{c1::has improved}}. It's much better now.	improved / has improved			
627	Which is right?	The company has existed for a long time. I don't know who {{c1::started}} it.	started / has started			
628	Which is right?	The Titanic was a ship that {{c1::sank}} after hitting an iceberg.	sank / has sunk			
629	Which is right?	Drugs {{c1::have become}} a big problem everywhere.	became / have become			
630	Which is right?	Who {{c1::won}} the men's 100 metres at the last Olympic Games?	won / has won			
631	Which is right?	Quick! We need to call an ambulance. {{c1::There's been}} an accident.	There was / There's been			
632	Which is right?	Albert Einstein {{c1::was}} the scientist who {{c1::developed}} the theory of relativity.	was / has been / developed / has developed			
637	Which is right?	{{c1::Laura has left school. She's now at university.}}	Laura has left school a year ago. She's now at university. / Laura has left school. She's now at university.			
638	Which is right?	{{c1::I've bought a new car. You must come and see it.}}	I've bought a new car. You must come and see it. / I've bought a new car last week. You must come and see it.			
639	Which is right?	{{c1::Have you seen Mike? I need to talk to him.}}	Have you seen Mike? I need to talk to him. / Have you seen Mike yesterday? I need to talk to him.			
640	Which is right?	{{c1::Lisa has passed her driving test. She's allowed to drive now.}}	Lisa has passed her driving test on Monday. She's allowed to drive now. / Lisa has passed her driving test. She's allowed to drive now.			
641	Which is right?	{{c1::Tom has gone out. He'll be back soon.}}	Tom has gone out. He'll be back soon. / Tom has gone out at four o'clock. He'll be back soon.			
642	Which is right?	{{c1::Sam called me yesterday afternoon.}}	Sam called me yesterday afternoon. / Sam has called me yesterday afternoon.			
643	Which is right?	{{c1::I had an interesting dream last night.}}	I've had an interesting dream last night. / I had an interesting dream last night.			
644	Which is right?	{{c1::When was this bridge built?}}	When has this bridge been built? / When was this bridge built?			
645	Which is right?	{{c1::Mark was in a bad mood when I saw him.}}	Mark was in a bad mood when I saw him. / Mark has been in a bad mood when I saw him.			
646	Which is right?	{{c1::Where were you on Monday evening?}}	Where have you been on Monday evening? / Where were you on Monday evening?			
647	Which is right?	{{c1::What time did the meeting finish?}}	What time did the meeting finish? / What time has the meeting finished?			
648	Which is right?	{{c1::I started my new job a week ago.}}	I've started my new job a week ago. / I started my new job a week ago.			
654	Which is right?	A: Is Peter at home?<br />B: No, {{c1::he went}} out at about 4 o'clock.	he's gone / he went			
655	Which is right?	A: Is Jane on holiday?<br />B: Yes, {{c1::she's been}} on holiday since Monday.	she's been / she was			
656	Which is right?	A: {{c1::Have you seen}} Lisa recently?<br />B: Yes, {{c1::I saw}} her a few days ago.	Have you seen / Did you see | I saw / I've seen			
657	Which is right?	A: {{c1::Did you go}} to the cinema last night?<br />B: Yes, but the film {{c1::was}} awful.	Have you been / Did you go | has been / was			
658	Which is right?	A: I {{c1::haven't eaten}} much so far today.<br />B: But {{c1::you ate}} a lot yesterday.	haven't eaten / didn't eat | you've eaten / you ate			
659	Which is right?	A: What {{c1::did you do}} at the weekend? Anything interesting?<br />B: No, {{c1::we stayed}} at home.	have you done / did you do | we've stayed / we stayed			
660	Which is right?	A: {{c1::Have you been}} late for work this week?<br />B: Not so far. But {{c1::I was}} late one day last week.	Have you been / Were you | I've been / I was			
661	Which is right?	A: When {{c1::did you learn}} to swim?<br />B: When {{c1::I was}} about seven years old.	have you learnt / did you learn | I've been / I was			
662	Which is right?	A: {{c1::Did you sleep}} well last night?<br />B: No, {{c1::I haven't slept}} well recently.	Have you slept / Did you sleep | I haven't slept / I didn't sleep			
663	Which is right?	A: {{c1::It's been}} very warm since we arrived here.<br />B: Yes, {{c1::it was}} 35 degrees yesterday.	It's been / It was | it's been / it was			
664	Which is right?	A: {{c1::Have you ever been}} to Madrid?<br />B: Yes, {{c1::I went}} there last year.<br />A: {{c1::Did you like}} it?<br />B: Yes, {{c1::we had}} a great time.	Have you ever been / Did you ever go / I've been / I went / Have you liked / Did you like / we've had / we had			
665	Which is right?	A: What was your first job?<br />B: {{c1::I worked}} in a library.<br />A: How long {{c1::did you do}} that?<br />B: About a year.<br />A: {{c1::Did you enjoy}} it?<br />B: No, {{c1::it was}} boring.<br />A: What do you do now?<br />B: I'm unemployed. {{c1::I've been}} unemployed for the last six months.	I've worked / I worked / have you done / did you do / Have you enjoyed / Did you enjoy / it has been / it was / I've been / I was			
666	Which is right?	A: Where do you live?<br />B: In Boston.<br />A: How long {{c1::have you lived}} there?<br />B: Five years.<br />A: Where {{c1::did you live}} before that?<br />B: Chicago.<br />A: And how long {{c1::did you live}} in Chicago?<br />B: {{c1::I was}} there nearly two years.	have you lived / did you live / have you lived / did you live / have you lived / did you live / I've been / I was			
690	Which is right?	The weather {{c1::has}} changed. It's much colder now.	has / had			
691	Which is right?	I was surprised when I was offered the job. I really {{c1::hadn't}} expected it.	haven't / hadn't			
692	Which is right?	Is there anything to eat? I'm hungry. I {{c1::haven't}} eaten anything all day.	haven't / hadn't			
693	Which is right?	I left the building at 8 o'clock. I was the last person to leave – everybody else {{c1::had}} already left.	has / had			
694	Which is right?	This is my first time in this country. {{c1::I've}} never been here before.	I've / I'd			
695	Which is right?	I missed my train this morning. When I got to the station, it {{c1::had}} just gone.	has / had			
696	Which is right?	Hi, Sam. It's nice to see you. I {{c1::haven't}} seen you for ages.	haven't / hadn't			
697	Which is right?	Mark loves travelling. When I first met him, {{c1::he'd}} already travelled round the world.	he's / he'd			
715	Which is right?	We live in a flat near the centre. {{c1::We've been living}} there for two years.	We've been living / We'd been living			
716	Which is right?	I lost my job a few months ago, but I wasn't surprised. {{c1::I'd been expecting}} it.	I've been expecting / I'd been expecting			
717	Which is right?	Last year the company I worked for went out of business. {{c1::It had been losing}} money for some time.	It has been losing / It had been losing			
718	Which is right?	Your English is good. How long {{c1::have you been}} learning it?	have you been / had you been			
719	Which is right?	How long {{c1::had you been}} learning English when you did the exam?	have you been / had you been			
720	Which is right?	I'm running a marathon next week. {{c1::I've been training}} for it every day.	I've been training / I'd been training			
721	Which is right?	It was very noisy next door last night. Our neighbours {{c1::were having}} a party.	were having / had been having			
722	Which is right?	We were extremely tired at the end of the journey. {{c1::We'd been travelling}} for more than 24 hours.	We've been travelling / We'd been travelling			
723	Which is right?	I was a little late and Kate was waiting for me. She was annoyed because {{c1::she'd been waiting}} a long time.	she was waiting / she'd been waiting			
724	Which is right?	James was on his hands and knees on the floor. {{c1::He was looking}} for his contact lens.	He was looking / He'd been looking			
725	Which is right?	I went for a long walk yesterday. {{c1::I'd been walking}} for about an hour when it started to rain.	I was walking / I'd been walking			
726	Which is right?	When we arrived, everybody {{c1::was eating}}. They were sitting round the table with their mouths full.	was eating / had been eating			
727	Which is right?	When we arrived, everybody was sitting round the table and talking. Their mouths were empty but their stomachs were full. {{c1::They'd been eating}}.	They were eating / They'd been eating			
728	Which is right?	Joe joined the company before me. When I started a few years ago, {{c1::he was already working}} there.	he was already working / he'd already been working			
729	Which is right?	Joe joined the company before me. When I started a few years ago, {{c1::he'd been working}} there for two years.	he was working / he'd been working			
730	Which is right?	Joe still works for the company. {{c1::He's been working}} there for a long time now.	He's been working / He'd been working			
755	Which is right?	Excuse me, {{c1::do you have}} a pen I could borrow?	are you having / do you have			
756	Which is right?	Are you enjoying yourself? {{c1::Are you having}} fun?	Are you having / Do you have			
757	Which is right?	I'm not feeling so good today. {{c1::I've got}} a cold.	I'm having / I've got			
758	Which is right?	The last time I saw Steve, {{c1::he had}} a beard.	he was having / he had			
759	Which is right?	It's 8 a.m. and Will is in the kitchen. {{c1::He's having}} breakfast.	He's having / He has			
760	Which is right?	What {{c1::do you usually have}} for breakfast?	are you usually having / do you usually have			
761	Which is right?	The doorbell rang when I {{c1::was having}} breakfast.	was having / had			
762	Which is right?	I'm not working right now. {{c1::I'm having}} a break.	I'm having / I have			
763	Which is right?	We don't need to hurry. {{c1::We have}} plenty of time.	We're having / We have			
802	Which is right?	I {{c1::used to drive}} a lot, but I don't use my car so often these days.	used to drive / was driving			
803	Which is right?	I asked the taxi driver to slow down. She {{c1::was driving}} too fast.	used to drive / was driving			
804	Which is right?	We haven't been to the cinema for ages. We {{c1::used to go}} a lot.	used to go / were going			
805	Which is right?	They didn't see me when I drove past them. They {{c1::were looking}} the other way.	used to look / were looking			
806	Which is right?	Wayne looked very nice at the party. He {{c1::was wearing}} a smart suit.	used to wear / was wearing			
807	Which is right?	When I was a child, I {{c1::used to have}} a lot of bad dreams.	used to have / was having			
808	Which is right?	A: Where were you yesterday afternoon?<br />B: I {{c1::was playing}} volleyball.	used to play / was playing			
809	Which is right?	A: Do you do any sports?<br />B: Not any more. I {{c1::used to play}} volleyball.	used to play / was playing			
837	Which is right?	A: {{c1::Are you going}} to Sam's party on Saturday?<br />B: No, I haven't been invited.	Do you go / Are you going			
838	Which is right?	A: Has Jack moved into his new apartment yet?<br />B: Not yet, but {{c1::he's moving}} soon – probably at the end of the month.	he moves / he's moving			
839	Which is right?	A: Have you seen Chris recently?<br />B: No, but {{c1::we're meeting}} for lunch next week.	we meet / we're meeting			
840	Which is right?	A: {{c1::Are you doing}} anything tomorrow morning?<br />B: No, I'm free. Why?	Do you do / Are you doing			
841	Which is right?	A: {{c1::I'm going}} to a concert tonight.<br />B: That's nice. What time {{c1::does it start}}?	I go / I'm going / does it start / is it starting			
