552	Complete the sentences. Put the verb in the correct form.	A: You know Mel, don't you?<br />B: Yes, {{c1::we've known|we have known}} (we / know) each other a long time.				
553	Complete the sentences. Put the verb in the correct form.	A: Martin lives in Italy, doesn't he?<br />B: Yes, that's right. {{c1::He lives|He's living|He is living}} (He / live) in Milan.				
554	Complete the sentences. Put the verb in the correct form.	A: Sue lives in Berlin, doesn't she?<br />B: Yes, {{c1::she's been living|she has been living|she's lived|she has lived}} (she / live) in Berlin for the last few years.				
555	Complete the sentences. Put the verb in the correct form.	A: Do you have a headache?<br />B: Yes, {{c1::I've had|I have had}} (I / have) a headache all morning.				
556	Complete the sentences. Put the verb in the correct form.	A: Jack is never ill, is he?<br />B: No, {{c1::he hasn't been|he has not been}} (he / not / be) ill since I've known him.				
557	Complete the sentences. Put the verb in the correct form.	A: Would you like to go to New York one day?<br />B: Yes, {{c1::I have always wanted|I've always wanted}} (I / always / want) to go there.				
633	Complete the sentences. Put the verb in the correct form.	A: Have you heard about Ben? He's broken his arm.<br />B: Has he? How {{c1::did that happen}} (that / happen)?<br />A: {{c1::He fell}} (He / fall) off a ladder.				
634	Complete the sentences. Put the verb in the correct form.	A: I've found my keys.<br />B: Oh, good. Where {{c1::did you find}} (you / find) them?<br />A: {{c1::They were}} (They / be) at the bottom of my bag.				
635	Complete the sentences. Put the verb in the correct form.	A: Look! Somebody has spilt something on the sofa.<br />B: It {{c1::wasn't|was not}} (not / be) me. I {{c1::didn't do|did not do}} (not / do) it.<br />A: Well, who {{c1::did}} (do) it then?				
636	Complete the sentences. Put the verb in the correct form.	A: I've bought some new shoes. Do you like them?<br />B: Yes, they're great. Where {{c1::did you buy}} (you / buy) them?<br />A: At the market. {{c1::They were}} (They / be) very cheap.				
764	Complete the sentences. Put the verb in the correct form.	David starts work at 8 o'clock and {{c1::has}} (have) a break at 10.30.				
765	Complete the sentences. Put the verb in the correct form.	{{c1::We had}} (We / have) a party last week. We invited lots of people.				
766	Complete the sentences. Put the verb in the correct form.	{{c1::I was having}} (I / have) a shower when suddenly the light went out.				
767	Complete the sentences. Put the verb in the correct form.	How often {{c1::do you have}} (you / have) a shower? Every day?				
768	Complete the sentences. Put the verb in the correct form.	How was your holiday? {{c1::Did you have}} (you / have) a nice time?				
769	Complete the sentences. Put the verb in the correct form.	I need a holiday. {{c1::I haven't had|I have not had}} (I / not / have) one for a long time.				
3833	Complete the sentences. Put the verb in the correct form.	Some of the people {{c1::invited}} (invite) to the party can't come.				
3834	Complete the sentences. Put the verb in the correct form.	Life must be unpleasant for people {{c1::living}} (live) near busy airports.				
3835	Complete the sentences. Put the verb in the correct form.	The building was badly damaged in a fire {{c1::caused}} (cause) by an electrical fault.				
3836	Complete the sentences. Put the verb in the correct form.	Somebody {{c1::called}} (call) Jack phoned while you were out.				
3837	Complete the sentences. Put the verb in the correct form.	The waiting room was empty except for an old man {{c1::sitting}} (sit) in the corner.				
3838	Complete the sentences. Put the verb in the correct form.	Ian has a brother {{c1::studying}} (study) economics at university in Manchester.				
3839	Complete the sentences. Put the verb in the correct form.	Did you see the picture of the trees {{c1::blown}} (blow) down in the storm?				
3840	Complete the sentences. Put the verb in the correct form.	A few days after the interview, I received an email {{c1::offering}} (offer) me the job.				
