771	Complete the sentences.	Lisa {{c1::works}} in a bookshop now. She {{c1::used}} to be a receptionist in a hotel.	have / play / to play / to drink / works / doesn't / died / played / stopped / used / used to have			
772	Complete the sentences.	We {{c1::used to have}} a dog, but it {{c1::died}} two years ago. We don't {{c1::have}} any pets now.	have / play / to play / to drink / works / doesn't / died / played / stopped / used / used to have			
773	Complete the sentences.	Karen used {{c1::to play}} the piano, but she doesn't {{c1::play}} any more. She hasn't {{c1::played}} the piano for years.	have / play / to play / to drink / works / doesn't / died / played / stopped / used / used to have			
782	Complete the sentences.	We {{c1::used to watch}} TV a lot. Now we don't have a TV any more.	used to be / used to be able / used to break down / used to drive / used to go / used to have / used to live / used to watch			
783	Complete the sentences.	I {{c1::used to go}} swimming every day. I don't swim as often these days.	used to be / used to be able / used to break down / used to drive / used to go / used to have / used to live / used to watch			
784	Complete the sentences.	Paul {{c1::used to live}} near me. I don't know where he lives now.	used to be / used to be able / used to break down / used to drive / used to go / used to have / used to live / used to watch			
785	Complete the sentences.	Lisa {{c1::used to have}} very long hair. She had it cut a couple of years ago.	used to be / used to be able / used to break down / used to drive / used to go / used to have / used to live / used to watch			
786	Complete the sentences.	There {{c1::used to be}} a hotel near the airport. It closed some time ago.	used to be / used to be able / used to break down / used to drive / used to go / used to have / used to live / used to watch			
787	Complete the sentences.	Ben {{c1::used to drive}} to work. These days he goes by train.	used to be / used to be able / used to break down / used to drive / used to go / used to have / used to live / used to watch			
788	Complete the sentences.	I {{c1::used to be able}} to run ten kilometres. I can't run that far now.	used to be / used to be able / used to break down / used to drive / used to go / used to have / used to live / used to watch			
789	Complete the sentences.	Our car {{c1::used to break down}} every week. It wasn't very reliable.	used to be / used to be able / used to break down / used to drive / used to go / used to have / used to live / used to watch			
829	Complete the sentences.	The art exhibition has just opened. It {{c1::finishes}} on 3 May.	does / is / arrives / finish / finishes / leaves / start / starts / I've got			
830	Complete the sentences.	When does your training course {{c1::start}}? Next week?	does / is / arrives / finish / finishes / leaves / start / starts / I've got			
831	Complete the sentences.	Hurry! The film {{c1::starts}} in five minutes. I don't want to miss the beginning.	does / is / arrives / finish / finishes / leaves / start / starts / I've got			
832	Complete the sentences.	What time {{c1::is}} your flight tomorrow?	does / is / arrives / finish / finishes / leaves / start / starts / I've got			
833	Complete the sentences.	My train {{c1::leaves}} London at 9.31 and {{c1::arrives}} in Paris at 12.47.	does / is / arrives / finish / finishes / leaves / start / starts / I've got			
834	Complete the sentences.	{{c1::I've got}} a job interview next Monday.	does / is / arrives / finish / finishes / leaves / start / starts / I've got			
835	Complete the sentences.	Excuse me, what time {{c1::does}} this train get to London?	does / is / arrives / finish / finishes / leaves / start / starts / I've got			
836	Complete the sentences.	This programme is boring. What time does it {{c1::finish}}?	does / is / arrives / finish / finishes / leaves / start / starts / I've got			
845	Complete the sentences.	I'm hungry. I'm {{c1::going to have}} something to eat.	going to complain / going to have / going to look / going to take / not going to accept / not going to tell			
846	Complete the sentences.	The sweater I bought is too big. I'm {{c1::going to take}} it back to the shop.	going to complain / going to have / going to look / going to take / not going to accept / not going to tell			
847	Complete the sentences.	I've been offered a job, but I'm {{c1::not going to accept}} it.	going to complain / going to have / going to look / going to take / not going to accept / not going to tell			
848	Complete the sentences.	The food in this restaurant is awful. I'm {{c1::going to complain}} .	going to complain / going to have / going to look / going to take / not going to accept / not going to tell			
849	Complete the sentences.	I don't enjoy my job any more. I'm {{c1::going to look}} for something else.	going to complain / going to have / going to look / going to take / not going to accept / not going to tell			
850	Complete the sentences.	I don't think James needs to know what happened. I'm {{c1::not going to tell}} him.	going to complain / going to have / going to look / going to take / not going to accept / not going to tell			
869	Complete the sentences.	Elly said she would meet Daniel at 9.30 and it's 9.28 now.<br />{{c1::She's going to be}} late.	It's going to cost / He's going to need / She's going to be / They're going to run out / He's going to be / It's going to sink			
870	Complete the sentences.	There's a hole in the bottom of the boat. Water is coming in.<br />{{c1::It's going to sink}} .	It's going to cost / He's going to need / She's going to be / They're going to run out / He's going to be / It's going to sink			
871	Complete the sentences.	Lucy and Tom are driving. The tank is nearly empty, and it's a long way to the nearest petrol station. {{c1::They're going to run out}} of petrol.	It's going to cost / He's going to need / She's going to be / They're going to run out / He's going to be / It's going to sink			
872	Complete the sentences.	Robert is going out. There are black clouds in the sky.<br />{{c1::He's going to need}} an umbrella.	It's going to cost / He's going to need / She's going to be / They're going to run out / He's going to be / It's going to sink			
873	Complete the sentences.	Sarah's car was damaged in an accident. Now it has to be repaired.<br />{{c1::It's going to cost}} a lot.	It's going to cost / He's going to need / She's going to be / They're going to run out / He's going to be / It's going to sink			
874	Complete the sentences.	Graham became ill and was taken to hospital. At first his condition was very serious, but now it is better. {{c1::He's going to be}} OK.	It's going to cost / He's going to need / She's going to be / They're going to run out / He's going to be / It's going to sink			
875	Complete the sentences.	Oliver and I {{c1::were}} {{c1::going to play}} tennis last week, but he had to cancel because he hurt his knee.	was / were | going to be / going to buy / going to phone / going to play / going to say / going to win			
876	Complete the sentences.	I thought the exam {{c1::was}} {{c1::going to be}} hard, but in fact it was quite easy.	was / were | going to be / going to buy / going to phone / going to play / going to say / going to win			
877	Complete the sentences.	I {{c1::was}} {{c1::going to phone}} Jane, but I sent her an email instead.	was / were | going to be / going to buy / going to phone / going to play / going to say / going to win			
878	Complete the sentences.	We thought we {{c1::were}} {{c1::going to win}} the game easily, but we lost.	was / were | going to be / going to buy / going to phone / going to play / going to say / going to win			
879	Complete the sentences.	I {{c1::was}} {{c1::going to buy}} some new clothes yesterday, but I didn't have time to go to the shops.	was / were | going to be / going to buy / going to phone / going to play / going to say / going to win			
880	Complete the sentences.	I'm sorry I interrupted you. What {{c1::were}} you {{c1::going to say}} ?	was / were | going to be / going to buy / going to phone / going to play / going to say / going to win			
881	Complete the sentences.	A: I don't know how to use this phone.<br />B: OK, {{c1::I'll show}} you.	I'll check / I'll do / I'll have / I'll show / I'll stay / I'll take / I'll try / I'll turn on			
882	Complete the sentences.	A: I can do the washing-up if you like.<br />B: No, it's all right. {{c1::I'll do}} it later.	I'll check / I'll do / I'll have / I'll show / I'll stay / I'll take / I'll try / I'll turn on			
883	Complete the sentences.	A: Can you finish this report today? <br />B: Well, {{c1::I'll try}} , but I can't promise.	I'll check / I'll do / I'll have / I'll show / I'll stay / I'll take / I'll try / I'll turn on			
884	Complete the sentences.	A: It's cold in this room.<br />B: Is it? {{c1::I'll turn on}} the heating then.	I'll check / I'll do / I'll have / I'll show / I'll stay / I'll take / I'll try / I'll turn on			
885	Complete the sentences.	A: Would you like tea or coffee?<br />B: {{c1::I'll have}} coffee, please.	I'll check / I'll do / I'll have / I'll show / I'll stay / I'll take / I'll try / I'll turn on			
886	Complete the sentences.	A: How are you going to get home? <br />B: I think {{c1::I'll take}} a taxi.	I'll check / I'll do / I'll have / I'll show / I'll stay / I'll take / I'll try / I'll turn on			
887	Complete the sentences.	A: Are you coming with us?<br />B: No, I think {{c1::I'll stay}} here.	I'll check / I'll do / I'll have / I'll show / I'll stay / I'll take / I'll try / I'll turn on			
888	Complete the sentences.	A: Are you free next Friday?<br />B: Let me see. {{c1::I'll check}} my diary.	I'll check / I'll do / I'll have / I'll show / I'll stay / I'll take / I'll try / I'll turn on			
911	Complete the sentences.	What time {{c1::shall we meet}}? Is 10.30 OK?	shall I get / shall I put / shall I stay / shall we do / shall we meet / shall we walk			
912	Complete the sentences.	Do you want me to come with you, or {{c1::shall I stay}} here?	shall I get / shall I put / shall I stay / shall we do / shall we meet / shall we walk			
913	Complete the sentences.	What {{c1::shall we do}} this evening? Do you want to go somewhere?	shall I get / shall I put / shall I stay / shall we do / shall we meet / shall we walk			
914	Complete the sentences.	I have to buy a birthday present for Helen. What {{c1::shall I get}}? Any ideas?	shall I get / shall I put / shall I stay / shall we do / shall we meet / shall we walk			
915	Complete the sentences.	Do you want to get a taxi to the restaurant, or {{c1::shall we walk}}?	shall I get / shall I put / shall I stay / shall we do / shall we meet / shall we walk			
916	Complete the sentences.	Where {{c1::shall I put}} these flowers? Do you have a vase?	shall I get / shall I put / shall I stay / shall we do / shall we meet / shall we walk			
933	Complete the sentences.	You must meet David sometime. I think {{c1::you'll}} like him.	sure / probably / have / if / will / won't / you'll / I hope / I wonder / I don't think			
934	Complete the sentences.	Do you think people {{c1::will}} live longer in the future?	sure / probably / have / if / will / won't / you'll / I hope / I wonder / I don't think			
935	Complete the sentences.	I hope you {{c1::have}} a great holiday. Call me when you get back.	sure / probably / have / if / will / won't / you'll / I hope / I wonder / I don't think			
936	Complete the sentences.	We're going to the beach tomorrow. <br />{{c1::I hope}} it doesn't rain.	sure / probably / have / if / will / won't / you'll / I hope / I wonder / I don't think			
937	Complete the sentences.	Goodbye. I'm {{c1::sure}} we'll meet again before long.	sure / probably / have / if / will / won't / you'll / I hope / I wonder / I don't think			
938	Complete the sentences.	What will happen {{c1::if}} I press this button?	sure / probably / have / if / will / won't / you'll / I hope / I wonder / I don't think			
939	Complete the sentences.	I've invited Anna to the party, but {{c1::I don't think}} she'll come.	sure / probably / have / if / will / won't / you'll / I hope / I wonder / I don't think			
940	Complete the sentences.	The journey to the airport will {{c1::probably}} take about 20 minutes.	sure / probably / have / if / will / won't / you'll / I hope / I wonder / I don't think			
941	Complete the sentences.	Robert said he would call me. {{c1::I wonder}} whether he will.	sure / probably / have / if / will / won't / you'll / I hope / I wonder / I don't think			
942	Complete the sentences.	If we hurry, we {{c1::won't}} be late.	sure / probably / have / if / will / won't / you'll / I hope / I wonder / I don't think			
976	Complete the sentences.	A: We're going to Paris next weekend.<br />B: That's nice. How are you going {{c1::to travel}}? By train?	I'll / I'm going / I think / open / to do / to travel / going / not going			
977	Complete the sentences.	A: This food doesn't taste good, does it?<br />B: No, I'm {{c1::not going}} to finish it.	I'll / I'm going / I think / open / to do / to travel / going / not going			
978	Complete the sentences.	A: I've got a headache. Have you got something for it?<br />B: Sure. {{c1::I'll}} get an aspirin for you.	I'll / I'm going / I think / open / to do / to travel / going / not going			
979	Complete the sentences.	A: Has Dan decided what he's going to do when he finishes college?<br />B: Yes. He's going {{c1::to do}} a management training course.	I'll / I'm going / I think / open / to do / to travel / going / not going			
980	Complete the sentences.	A: It's very warm in this room.<br />B: Is it? I'll {{c1::open}} the window then.	I'll / I'm going / I think / open / to do / to travel / going / not going			
981	Complete the sentences.	A: Tom is starting evening classes next month.<br />B: Is he? What is he {{c1::going}} to study?	I'll / I'm going / I think / open / to do / to travel / going / not going			
982	Complete the sentences.	A: We're going out. Do you want to come with us?<br />B: No, {{c1::I think}} I'll stay here.	I'll / I'm going / I think / open / to do / to travel / going / not going			
983	Complete the sentences.	A: Where are you going?<br />B: To the kitchen. {{c1::I'm going}} to make some coffee. Would you like some?	I'll / I'm going / I think / open / to do / to travel / going / not going			
1004	Complete the sentences.	There's an election next week. Who {{c1::will you be voting}} for?	be watching / will be landing / won't be playing / will be starting / will you be voting / won't be going / be going / will you be doing			
1005	Complete the sentences.	I'll {{c1::be going}} shopping later. Can I get you anything?	be watching / will be landing / won't be playing / will be starting / will you be voting / won't be going / be going / will you be doing			
